IdCFC;Situacao;Média Aprovados;NomeFantasia;RazaoSocial;CNPJ;Endereco;Número;Bairro;Municipio;Telefone;Tipo;PessoaComDeficiencia;Recliclagem;Simulador;Média das avaliações: item Ensino;Média das avaliações: item Transparência;Média das avaliações: item Instalações;Média das avaliações: item Atendimento;Média das avaliações: item Agenda;Média das avaliações: item Preço;Média das avaliações: item Localização;Quantidade de avaliações;Nota média das avaliações
0000310486;Credenciado;74;Doris Cfc A;Doris R A Moreira Me Filial;64529886000229;Rua Narciso Bistafa;169;V Dona Tidinha;Santa Maria Da Serra;(019) 3487-1363;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000130486;Credenciado;83;Doris Cfc B;Doris R A Moreira Me;64529886000148;Rua Cap Afonso;566;Sao Benedito;Santa Maria Da Serra;(019) 3487-1172;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001420164;Credenciado;0;Doze Grupo De Artilharia De Campanha;Doze Grupo De Artilharia De Campanha;09583159000150;Rod Anhanguera;53;Vila Militar;Jundiai;(011) 4587-9098;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2;5.0
0000880913;Credenciado;79;Dpaula Cfc Ab;Avenida Centro De Form. De Cond. Sertaoz. Ltda Me;02434879000105;Av. Antonio Paschoal;60;Jd Brasilia;Sertaozinho;(016) 3942-9921;Teorico e pratico;Nao;Sim;Sim;5.0;4.8;4.8;4.8;4.5;4.0;4.8;4;4.6
0000131298;Credenciado;79;Duartinense;Centro De Formacao De Condutores Duartinense Sc Lt;05311264000180;Rua Theofilo Cordovil Fundos;122;Centro;Duartina;(014) 2422-094;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000162292;Credenciado;96;Dudu Amaral Ltda;Centro De Formacao De Condutores Dudu Amaral Ltda;20659639000190;R Joao Alfredo De Moraes;700;Centro;Sao Lourenco Da Serra;(011) 3627-7000;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0028840122;Credenciado;0;Educamais;Cfc Educatran S/c Ltda;03773845000108;Av Eng Armando Arruda Pereira;439;Jabaquara;Sao Paulo;(011) 5583-0456;Teorico;Nao;Sim;Sim;4.5;4.4;4.2;4.4;4.5;4.1;4.5;65;4.4
0024370122;Credenciado;56;Educamais;Cfc B Educatran Ltda;04341774000137;R Eca De Queiroz;49;Vila Mariana;Sao Paulo;(011) 5549-1234;Pratico;Nao;Nao;Sim;4.6;3.9;4.2;4.2;3.8;4.1;4.5;15;4.2
0037120122;Credenciado;54;Educamais;Gabrielle Centro De Formacao De Condutores Ltda;08380477000151;Av Do Cursino;329;Saude;Sao Paulo;(011) 5061-7740;Teorico e pratico;Nao;Sim;Sim;4.3;4.2;4.3;4.3;4.2;3.8;4.5;52;4.2
0002110864;Credenciado;55;Educativa A M Escola;Centro De Formacao De Condutores Nabu Ltda-me;28791528000145;Av Governador Mario C Junior;1;Centro;Maua;(011) 4547-2400;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000011669;Credenciado;79;Educatrans;Centro De Form. De Cond. Educatrans Ltda Me;03229823000181;Av Tamara;198;Centro;Carapicuiba;(011) 4183-7965;Teorico;Nao;Sim;Sim;4.5;4.4;4.4;4.6;4.3;4.4;4.4;54;4.4
0003550535;Credenciado;89;Educatransito;Cfc A Educatransito Ltda;34766326000146;Av Cidade Jardim;5781;Jd Portugal;Sao Jose Dos Campos;(012) 3204-3080;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000491718;Credenciado;61;El Shadday America;Auto Escola Azevedo S/c Ltda Me;02347794000270;Rua Paraibuna;163;Jd America I;Varzea Paulista;(011) 4606-5618;Pratico;Nao;Nao;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0000221662;Credenciado;88;Elianto;Centro De Formacao De Condutores Elianto Ltda;60756905000207;Rua Ver Jorge Ferreira;18;Vila Elida;Diadema;(011) 3627-7000;Teorico;Nao;Sim;Sim;4.6;4.7;4.4;4.7;4.6;4.5;4.8;21;4.6
0001240507;Credenciado;63;Elite;Centro De Formacao De Condutores Elite;04644642000184;Av Pereira Barreto;630;Baeta Neves;Sao Bernardo Do Campo;(011) 4330-2068;Pratico;Nao;Nao;Nao;4.8;4.3;4.2;4.7;4.2;4.4;4.7;6;4.5
0000790087;Credenciado;58;Elite Auto Escola;Centro De Formacao De Condutores Cat B Cjr Ltda Me;13295259000159;Rua Do Rosario;768;Centro;Piracicaba;(019) 4334-444;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;3;5.0
0001661669;Credenciado;66;Elite Auto Escola;Elite Auto Escola Ltda;11408144000106;Est Do Gopiuva;1133;Vl Oportunidade;Carapicuiba;(011) 4207-5063;Pratico;Nao;Nao;Nao;5.0;5.0;4.3;4.7;5.0;5.0;4.7;3;4.8
0001782292;Credenciado;80;Ellite;Centro De Formacao De Cond B Goncalves S/s Ltda;05046401000287;Av Tancredo De Almeida Neves;77;Centro;Juquitiba;(011) 4682-1313;Pratico;Nao;Nao;Sim;5.0;5.0;4.7;5.0;5.0;5.0;5.0;3;5.0
0000911669;Credenciado;64;Ellus Cfc Ceatrans;Cfc Ceatrans- Centro De Aprendizado P/transito;06274522000168;Av Inocencio Serafico;412;Centro;Carapicuiba;(011) 4184-4864;Teorico e pratico;Nao;Sim;Sim;4.8;4.8;4.7;4.9;4.7;4.6;4.8;90;4.7
0003190535;Credenciado;89;Escola De Transito;Escola De Transito - Me;21759080000133;Av Guadalupe;542;Jd America;Sao Jose Dos Campos;(011) 3931-4073;Teorico;Nao;Sim;Sim;4.6;4.7;4.4;4.5;4.6;4.3;4.6;39;4.5
0001060710;Credenciado;77;Escola De Transito Rio Branco Eireli;Escola De Transito Rio Branco Eireli;23530080000192;Av Dep Ulisses Guimaraes;904;J Rio Branco;Sao Vicente;(013) 3227-7977;Teorico;Nao;Sim;Sim;5.0;4.5;4.5;4.5;3.8;3.8;4.5;4;4.4
0000640010;Credenciado;84;Escola Principal;Centro De Formacao De Condutores Principal Ltda;07120642000173;Alameda Paulista;2149;J Paulistano;Araraquara;(016) 3337-6405;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;4.0;1;4.9
0016510122;Credenciado;0;Escola Superior De Bombeiros;Escola Superior De Bombeiros;04378330000842;Rod. Pref. Luiz Salomao Chama;46;Pq. Industrial;Franco Da Rocha;(011) 4819-5200;Teorico e pratico;Nao;Nao;Nao;4.9;4.9;4.9;4.9;4.8;5.0;4.7;40;4.9
0000280024;Credenciado;63;Escritorio Central;Central Cfc B Cent Form Pratica De Cond Veic Auto;03599621000121;Avenida 23;937;Centro;Barretos;(017) 3322-7071;Teorico e pratico;Nao;Sim;Nao;5.0;5.0;4.7;5.0;4.7;4.3;5.0;3;4.8
0000190997;Credenciado;82;Estrela;Auto Escola Estrela Ltda Me;00527003000188;Avenida 09 De Abril;543;Centro;Mogi Guacu;(019) 3861-5910;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;4.4;5.0;7;4.9
0001271753;Credenciado;57;Estrela Auto Escola;Cfcb Alphatrans Ltda Me;21815639000103;Av Cesario De Abreu;705;Centro;Itapevi;(011) 4158-5912;Pratico;Nao;Nao;Nao;4.6;4.7;4.4;4.4;4.7;4.4;4.7;7;4.6
0000131760;Credenciado;59;Estrela De Jandira;Estrela De Jandira Ltda Me;08804868000156;Av Conceicao Sammartino;645;Centro;Jandira;(011) 4789-5456;Pratico;Nao;Nao;Sim;4.9;4.8;4.7;4.7;4.7;4.5;4.7;23;4.7
0000911655;Credenciado;55;Estrela De Vargem;Cfc B Estrela Dalva De Vargem Grande Paulista Ltda;08731213000103;Av Presidente Tancredo Neves;328;Centro;Vargem Grande Paulista;(011) 4158-5912;Pratico;Nao;Nao;Sim;4.7;4.7;4.4;4.9;4.9;4.3;4.4;7;4.6
0000310535;Credenciado;53;Europa;Centro De Formacao De Condutores B Europa Ltda;02116006000154;Av Pres Juscelino Kubitschek;5342;Jd Jussara;Sao Jose Dos Campos;(012) 3921-7918;Pratico;Nao;Nao;Nao;5.0;5.0;4.0;5.0;4.0;4.0;5.0;1;4.6
0000341564;Credenciado;80;Everson J. Santos & Cia. Ltda - Me;Everson J. Santos & Cia. Ltda - Me;05453664000472;Av Solon Pereira;146;Jardim Paraiba;Aparecida;(012) 3105-8141;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0013600122;Credenciado;67;Exata;Auto Escola Exata Ltda;67389098000191;R Domingos De Moraes;1092;V Mariana;Sao Paulo;(011) 5571-2610;Pratico;Nao;Nao;Sim;4.1;3.0;3.4;3.2;3.2;3.5;4.2;32;3.5
0000161655;Credenciado;70;Executiva;Centro De Formacao De Condutores Executiva Ltda;00236340000116;Avenida Joaquim Barreto;144;Gja Carolina;Cotia;(011) 4703-6230;Teorico e pratico;Nao;Sim;Sim;4.3;4.1;4.2;4.0;3.1;3.8;4.4;22;4.0
0003670241;Credenciado;77;Exodus;Centro De Formacao De Condutores Exodus Ltda Me;60728235000126;Avenida Fabricio Vampre;266;Jd Piratininga;Limeira;(019) 3441-9316;Pratico;Nao;Nao;Nao;4.5;4.5;3.0;4.0;3.5;4.5;4.5;2;4.1
0000791074;Credenciado;90;Expressao Vc;Centro De Formacao De Condutores Expressao Vc Ltda;15306838000185;Av Santos Dumont;608;Pae Cara;Guaruja;(013) 3342-2324;Teorico;Nao;Nao;Sim;5.0;5.0;4.8;5.0;5.0;4.0;5.0;4;4.8
0001211088;Credenciado;67;Fenix Auto Escola;Gabrielly Nogueira De Andrade;37606587000197;R Doutor Pompilio Mercadante;161;Centro;Jacarei;(012) 8269-7904;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000610976;Credenciado;67;Fenix Auto Escola;Silva & Souza Auto Escola Ltda - Me;21822626000153;Av Prof Flavio Pires De Camarg;1275;Caetetuba;Atibaia;(011) 4411-7547;Pratico;Nao;Nao;Nao;4.5;3.0;3.2;3.0;2.2;2.8;4.5;4;3.3
0000880710;Credenciado;69;Fenix Centro;Santos & Silva Auto Moto Escola Ltda - Me;14242659000169;Rua Frei Gaspar;1178;Centro;Sao Vicente;(013) 3568-9390;Teorico e pratico;Nao;Sim;Nao;4.8;5.0;4.6;5.0;4.7;4.6;4.7;6;4.8
0000340549;Credenciado;65;Fenix Ltda Me;Centro De Formacao De Cond B Fenix Ltda Me;05588943000109;Av Sao Jose;58;Centro;Lorena;(012) 3157-4894;Pratico;Nao;Nao;Nao;5.0;5.0;4.8;5.0;5.0;4.8;4.8;5;4.9
0000192131;Credenciado;79;Firmino & Firmino Ss Ltda;Firmino & Firmino Ss Ltda;05397751000107;Av 24 De Dezembro;733;Estacao;Peruibe;(013) 3453-5858;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000010696;Credenciado;72;Flamac;Cfc Flamac Ltda Me;03508485000117;R Siqueira Campos;199;Centro;Pederneiras;(014) 3284-1515;Teorico e pratico;Nao;Sim;Sim;4.0;4.0;4.0;4.0;4.0;3.0;4.0;1;3.9
0020320122;Credenciado;58;Flash Autoescola;Auto Escola Imoto Sc Ltda;02336349000124;Al Dos Maracatins;1424;Indianopolis;Sao Paulo;(011) 2367-7636;Pratico;Nao;Nao;Nao;4.5;3.9;4.4;4.3;3.8;4.0;4.7;11;4.2
0001660507;Credenciado;55;Florida;Centro De Formacao De Condutores Florida;05062842000191;Av Do Taboao;4438;Taboao;Sao Bernardo Do Campo;(011) 4178-0528;Pratico;Nao;Nao;Nao;4.0;2.0;3.0;4.0;4.0;4.0;3.0;1;3.4
0000221312;Credenciado;54;Fm Cursos Especiais;Fm Cursos Especiais S/s Ltda;03600296000170;Rua Joao Domingues De Oliveira;196;Centro;Ribeirao Pires;(011) 4823-5433;Teorico e pratico;Nao;Sim;Nao;4.6;4.5;4.2;4.5;4.2;4.2;4.5;25;4.4
0034390122;Credenciado;60;Focus;Cfc B Focus Ltda Me;10343478000178;Av Rio Mirivai;132;Pq Santa Madale;Sao Paulo;(011) 2963-2345;Pratico;Nao;Nao;Sim;4.9;4.7;4.6;4.9;5.0;4.6;5.0;7;4.8
0003041795;Credenciado;81;Fom Fom;Fom Fom Centro De Formacao De Condutores Sc Ltda;03013842000176;Rua Marechal Deodoro;291;Engenho Novo;Barueri;(011) 4161-2091;Teorico;Nao;Sim;Sim;4.8;4.8;4.3;4.7;4.8;4.4;4.5;30;4.6
0003101795;Credenciado;80;Fom Fom Alphaville;Fom Fom Alphaville Centro De Formacao De Cond Ltda;05162143000113;Calcada Flor De Lotus;25;Alphaville;Barueri;(011) 4193-6644;Teorico;Nao;Sim;Sim;4.4;4.4;4.1;4.5;4.5;4.1;4.5;62;4.3
0005951116;Credenciado;75;Formatran;Beghini & Beghini Ltda. Me.;03492266000197;Rua Maranhao;125;Centro;Sao Sebastiao;(012) 3892-5001;Teorico;Nao;Sim;Nao;4.7;4.3;3.9;4.5;4.3;3.8;4.2;70;4.2
0000880087;Credenciado;67;Formula 1;Centro Formacao De Condutores Formula Um Ltda Me;08598777000101;Rua Quinze De Novembro;1880;Alto;Piracicaba;(019) 3433-5000;Pratico;Sim;Nao;Nao;4.0;4.0;4.0;4.3;3.7;3.7;4.0;3;4.0
0000190206;Credenciado;62;Formula 1;Auto Moto Escola Formula 1 Jundiapeba Ltda;02199425000105;Av Dr Altino Arantes;217;Jundiapeba;Mogi Das Cruzes;(011) 4727-7335;Teorico e pratico;Sim;Nao;Sim;4.8;4.6;4.6;4.0;3.8;4.0;4.4;5;4.3
0000250591;Credenciado;84;Formula 1;Centro De Formacao De Cond Formula 1 Ms Ltda/me;11721047000160;Av Milton Tera Verdi;1321;Centro;Fernandopolis;(017) 3462-6228;Teorico;Nao;Sim;Sim;4.9;4.8;4.3;4.8;4.7;4.4;4.6;22;4.6
0000851081;Credenciado;63;Formula I;Centro De Formacao De Condutores Formula I;59056192000109;Av Joao De Andrade;1132;Jd Sto Antonio;Osasco;(011) 3609-1510;Pratico;Nao;Nao;Nao;4.1;4.2;4.4;4.8;4.7;4.3;4.7;9;4.5
0000101207;Credenciado;86;Formula Indy;Cfc Formula Indy S S Ltda Me;05359846000136;Rua Angelo Pipolo;395;Centro;Candido Mota;(018) 3341-5200;Teorico e pratico;Nao;Sim;Nao;4.2;4.2;4.5;4.5;4.2;3.8;4.5;4;4.3
0000371081;Credenciado;68;Formula Indy;Centro De Formacao De Condutores Formula Indy;01541647000193;Av Joao De Andrade;55;Jd California;Osasco;(011) 3692-8578;Pratico;Nao;Nao;Nao;4.8;4.8;4.8;4.8;4.5;4.5;4.8;4;4.7
0001421669;Credenciado;84;Formula Indy Ii;Centro De Formacao De Condutores Ajg Ltda;10801519000122;Rua Albino De Moraes;300;Vl Caldas;Carapicuiba;(011) 4188-1805;Pratico;Nao;Nao;Nao;4.2;4.2;4.0;4.0;4.0;3.9;4.0;10;4.0
0003220087;Credenciado;91;Formula Show;Cfc A Formula Show Ltda Me;09280834000253;Rua Benjamin Constant;1627;Centro;Piracicaba;(019) 3432-1642;Teorico e pratico;Nao;Sim;Sim;4.8;4.7;4.3;4.7;4.6;4.5;4.6;12;4.6
0000131928;Credenciado;72;Formula Vip;Fv Centro De Formacao De Condutores Cat B Ltda Me;04292945000185;Av Jose Paulino;1589;Irmaos Pedroso;Paulinia;(019) 3874-1522;Teorico e pratico;Nao;Nao;Sim;4.8;4.5;4.6;5.0;4.3;4.2;4.9;13;4.6
0000941151;Credenciado;80;Fortaleza;Walter Javarotti Filho Me;18173404000142;Av Pres Kennedy;2230;Guilhermina;Praia Grande;(013) 3473-8461;Teorico e pratico;Nao;Sim;Sim;4.5;4.5;4.3;4.5;4.4;4.1;4.4;19;4.4
0002170143;Credenciado;65;Fox Auto Escola;Fox Auto Escola Ltda Me;07242634000108;Av Brasil;2651;J Brasilandia;Franca;(016) 3704-2485;Pratico;Nao;Nao;Nao;5.0;4.5;5.0;5.0;5.0;4.0;5.0;2;4.8
0000460353;Credenciado;59;Franco Da Rocha;Dall Ara & Azevedo Centro De Formacao Cond Ltda;02939509000120;Av Liberdade;125;Centro;Franco Da Rocha;(011) 4449-3353;Pratico;Nao;Nao;Nao;4.8;4.5;4.3;4.4;4.9;4.4;4.7;10;4.6
0000222145;Credenciado;70;Futura;Jj Pereira Centro De Formacao De Condutores Ltda;20152535000195;Rua Raquel Del Aqua Marchi;165;Centro;Itupeva;(011) 4593-2308;Teorico e pratico;Nao;Nao;Sim;5.0;4.7;3.7;4.7;3.7;4.3;4.0;3;4.3
0000640507;Credenciado;52;Futura;Centro De Formacao De Condutores Sao Bernardo;02210513000152;Av Brigadeiro Faria Lima;1091;Centro;Sao Bernardo Do Campo;(011) 4125-6737;Pratico;Nao;Nao;Nao;4.7;4.4;4.4;4.6;4.2;4.0;4.6;27;4.4
0000281473;Credenciado;75;Futura Siga Bem;Cfc Futura Siga Bem Ltda Me;08750157000146;Rua Eurico Gaspar Dutra;112;Jd Niero;Louveira;(019) 3878-7994;Teorico e pratico;Nao;Sim;Sim;4.8;4.7;4.6;4.8;4.7;4.3;4.8;69;4.7
0000311844;Credenciado;68;G Lider;Lideranca Ii-cfc Centro Teorico De Form De Condut;28087077000160;Rua Antonio De Jesus;49;Vl Brasilina;Aluminio;(011) 4715-3051;Teorico e pratico;Nao;Nao;Sim;5.0;5.0;4.0;5.0;5.0;5.0;5.0;1;4.9
0000281921;Credenciado;66;G Mazetti;Mazetti E Aguiar Centro De Formacao De Condutores;22182379000130;Rua Joao Mendes Junior;480;Jd Prof Morato;Francisco Morato;(011) 4881-6203;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;4.5;5.0;2;4.9
0003280087;Credenciado;89;Garagem Xv;Cfc A Garagem Xv Ltda;43735665000156;R Xv De Novembro;1100;Cidade Alta;Piracicaba;(019) 9823-0984;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0001000031;Credenciado;61;Garantia Do Brasil;Centro De Formacao De Condutores A/b Nbs Ltda Me;05698344000130;Av Rodrigues Alves;1223;Centro;Bauru;(014) 3222-4401;Teorico e pratico;Nao;Sim;Sim;4.2;4.1;4.4;4.6;4.4;3.7;4.1;10;4.2
0001030129;Credenciado;68;Garantia Do Brasil;Paula Souza Centro De Formacao De Condutores Ltda;07628663000102;Quinze De Novembro;461;Centro;Sorocaba;(015) 3233-5001;Teorico e pratico;Nao;Sim;Sim;4.0;3.0;3.2;4.0;3.3;3.0;4.1;29;3.5
0001960129;Credenciado;67;Garantia Zn;Cbt Centro Brasileiro De Transito Eirelli;15112084000122;Av Itavuvu;3260;Laranjeiras;Sorocaba;(015) 3239-3009;Teorico e pratico;Nao;Sim;Nao;--;--;--;--;--;--;--;0;--
0025720122;Credenciado;66;Garcia;Auto Moto Escola Garcia S/c Ltda;69099372000113;R Com Santana;294;Jardim Piracema;Sao Paulo;(011) 5873-7866;Pratico;Nao;Nao;Sim;4.6;4.5;4.5;4.6;4.2;4.0;4.6;34;4.4
0025780122;Credenciado;72;Garra;C.f.c Pedruzzi Ltda;05655945000165;Rua D.pedro H.o E Braganca;1115;Vila Jaguara;Sao Paulo;(011) 3621-2135;Pratico;Nao;Nao;Sim;4.4;4.8;4.3;4.6;4.7;4.5;4.5;17;4.5
0000491081;Credenciado;71;Garra;Auto Escola Garra Super Ltda;59044115000120;Av Cruzeiro Do Sul;1117;Rochdale;Osasco;(011) 3686-1021;Pratico;Nao;Nao;Nao;4.3;4.5;4.6;4.7;4.5;4.5;4.9;10;4.6
0000910171;Credenciado;71;Gi Cfc Filial Iii;G C Cortese Auto Escola;18172737000408;Av Antonio Pires Pimentel;81;Centro;Braganca Paulista;(011) 2277-2000;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000880171;Credenciado;68;Gi Cfc Lindoia;G C Cortese Auto Escola;18172737000319;Av Lindoia;747;Jd Recreio;Braganca Paulista;(011) 4603-2600;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000580171;Credenciado;59;Gi Matriz;G C Cortese Auto Escola;18172737000157;Rua Joao Franco;647;J S Cristovao;Braganca Paulista;(011) 4033-5829;Pratico;Nao;Nao;Sim;4.7;4.7;4.3;5.0;4.3;4.7;4.3;3;4.6
0042490122;Credenciado;77;Giro Livre;Centro De Formacao De Condutores B Giro Livre Ltda;43652308000124;Av Otacilio Tomanik;65201;Vila Polopoli;Sao Paulo;(011) 3735-1441;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000220493;Credenciado;63;Gisela;Jayme Soares De Oliveira Auto Escola Me;02106226000105;Rua Jose Henrique De Sa;204;Boa Vista;Sao Caetano Do Sul;(011) 4238-4099;Pratico;Nao;Nao;Nao;4.7;4.6;4.7;4.6;3.9;4.6;4.7;7;4.5
0000550864;Credenciado;59;Global;Auto Moto Escola Global Maua S/c Ltda;04750104000174;Av Pres Castelo Branco;268;Jd Zaira;Maua;(011) 4519-6041;Pratico;Nao;Nao;Nao;4.7;4.7;4.7;4.7;4.7;4.3;4.7;3;4.6
0002261662;Credenciado;60;Gold Auto Escola;Reginaldo Gois Da Silva Auto Escola - Me;11720613000110;R Fagundes De Oliveira;1277;Vila Sao Jose;Diadema;(011) 4071-1186;Pratico;Nao;Nao;Sim;4.9;4.7;4.7;4.7;4.6;4.5;4.8;22;4.7
0001121767;Credenciado;64;Gold Car;Cfc Ab Gold Car Ltda Me;25214825000130;Est De Constantinopla;1094;Jd Julia;Embu Das Artes;(011) 4782-0918;Teorico e pratico;Nao;Sim;Sim;4.3;4.0;3.8;3.8;3.8;2.8;3.8;6;3.8
0000910276;Credenciado;70;Gold De Itu;Gold De Itu Auto Escola Ltda Me;27067913000181;Rua Maestro Tristao M Da Costa;119;Vila Nova;Itu;(011) 4023-5315;Teorico e pratico;Nao;Nao;Sim;4.8;4.8;4.8;4.8;4.8;4.6;4.8;8;4.7
0036940122;Credenciado;0;Golden Car;Golden Car Cfc Sc Ltda;00597991000131;R Leopoldo De Freitas;817;Vl Esperanca;Sao Paulo;(011) 2684-2815;Teorico;Nao;Sim;Sim;4.7;4.8;4.5;4.8;4.8;4.1;4.8;12;4.6
0008860122;Credenciado;69;Good Star Sc Ltda;Good Star Sc Ltda;47906227000164;Rua Sabb Angelo;1534;Itaquera;Sao Paulo;(011) 2205-0140;Pratico;Nao;Nao;Sim;5.0;5.0;4.5;4.8;5.0;4.3;4.7;6;4.8
0005231018;Credenciado;58;Gopouva / Padilha;Padilha Centro De Formacao De Condutores B Ltda;44261246000516;Estrada Do Sacramento;856;Cid Tupinamba;Guarulhos;(011) 2087-2083;Pratico;Nao;Nao;Sim;4.7;4.7;4.7;4.7;4.0;4.2;4.3;6;4.5
0005081018;Credenciado;58;Gopouva / Padilha;Presidente Centro De Formacao De Condutores B Ltda;02762140000203;Estrada Guarulhos Nazare;2497;Jd Nv Portugal;Guarulhos;(011) 2466-6411;Pratico;Nao;Nao;Nao;4.1;3.3;3.0;3.6;2.8;3.3;4.3;11;3.5
0006131018;Credenciado;85;Gopouva / Padilha;Cfc Est - Cfc - Educ E Seguranca De Transito Ltda;03037433000100;R N Senhora Mae Dos Homens;130;Vl Progresso;Guarulhos;(011) 2468-0671;Teorico;Nao;Sim;Nao;4.4;4.5;4.2;4.5;4.3;4.2;4.8;26;4.4
0002981018;Credenciado;57;Gopouva / Padilha;Presidente Centro De Formacao De Condutores B Ltda;02762140000122;Av Papa Joao Paulo I;3373;Jd Pres Dutra;Guarulhos;(011) 2431-2422;Pratico;Nao;Nao;Sim;3.7;3.3;3.3;3.3;2.9;3.6;4.1;7;3.4
0001481018;Credenciado;53;Gopouva / Padilha;Gopouva Centro De Form De Condutores A E B Ltda;51260313000110;Av Emilio Ribas;1720;Gopouva;Guarulhos;(011) 2441-3951;Teorico e pratico;Nao;Nao;Sim;4.5;4.1;4.0;4.2;3.2;4.0;4.5;26;4.1
0000310843;Credenciado;68;Gotran;Auto Moto Escola Gomes Monte Alto Ltda;40103309000121;Av 15 De Maio;550;Centro;Monte Alto;(006) 3242-1351;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000520213;Credenciado;79;Gouveia;Centro De Formacao De Condutores Gouveia Ltda;08278924000166;Rua Santana;282;Centro;Itapeva;(015) 3521-3973;Teorico e pratico;Nao;Sim;Sim;4.6;4.7;4.6;4.8;4.5;4.3;4.5;13;4.6
0001361662;Credenciado;79;Graciosa;Centro De Formacao De Condutores Graciosa Ltda Me;04922754000150;Rua Silvio Donini;209;Centro;Diadema;(011) 4056-6566;Teorico e pratico;Nao;Sim;Sim;4.6;4.6;4.3;4.6;4.6;4.3;4.5;123;4.5
0034090122;Credenciado;59;Grupo Forte;C.f.c B Grupo Forte Ltda Me;10220321000155;Rua Tuiuti;2664;Tatuape;Sao Paulo;(011) 3892-0955;Pratico;Nao;Nao;Sim;4.2;4.4;4.3;4.1;4.7;4.2;4.6;9;4.4
0000970129;Credenciado;83;Grupo G6;Centro De Formacao De Condutores G6 Ltda;07257414000140;Rua Leopoldo Machado;40;Centro;Sorocaba;(015) 3224-3868;Teorico;Nao;Sim;Sim;4.5;4.4;4.1;4.4;4.4;4.0;4.2;31;4.3
0001331081;Credenciado;59;Guedes;Centro De Formacao De Condutores Guedes;51445864000158;Rua Aurora Soares Barbosa;229;Vl Campesina;Osasco;(011) 3686-3003;Pratico;Sim;Nao;Nao;4.7;4.4;4.1;4.7;3.9;4.1;4.6;7;4.4
0000070556;Credenciado;72;Guirelis Auto Escola;Guirelis Auto Escola Desp C Seguros Sc Ltda;59027276000106;Rua Brunangela;49;Centro;Serra Negra;(019) 3892-3034;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2;5.0
0000940171;Credenciado;80;Habilita Mais Auto;Auto Escola Habilita Mais Ltda;44850330000141;Av Antonio Pires Pimentel;121;Centro;Braganca Paulista;(011) 7318-3356;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000431914;Credenciado;79;Habilitacenter;Centro De Form De Cond Carvalho & Carvalho Ltda Me;18580360000175;Av Xv De Novembro;985;Jd Wada;Artur Nogueira;(019) 3827-1537;Teorico e pratico;Nao;Sim;Sim;4.7;4.7;4.3;4.8;4.8;4.0;4.5;6;4.5
0000371060;Credenciado;83;Habilitran;Centro De Formacao De Condutores - A- Sc Ltda;04861594000186;Rua Lindolpho Machado;114;Centro;Cacapava;(012) 2534-818;Teorico;Nao;Sim;Sim;4.8;4.8;4.7;5.0;4.7;4.5;4.3;6;4.7
0000101788;Credenciado;78;Habitran;Centro De Formacao De Condutores Tavares Ltda;06333005000112;Rua Sao Roque;83;Centro;Boituva;(015) 3363-1093;Teorico;Nao;Sim;Nao;4.0;4.2;3.7;4.5;4.5;3.2;4.7;6;4.1
0027460122;Credenciado;0;Harmonia;C F C Centro De Formacao De Condutores Sc Ltda;03510029000101;Av Oliveira Freire;1606;P Paulistano;Sao Paulo;(011) 4119-4080;Teorico;Nao;Sim;Sim;4.4;4.4;3.8;4.5;4.5;4.0;4.4;21;4.3
0041140122;Credenciado;0;Hospital Militar De Area De Sao Paulo;Hospital Militar De Area De Sao Paulo;09591608000102;Rua Ari Cajado;36;Vl Monumento;Sao Paulo;(011) 2915-1470;Teorico e pratico;Nao;Nao;Nao;4.5;4.6;4.7;4.5;4.5;4.7;4.7;21;4.6
